id,titre,prix,surface_m2,nb_chambres,nb_salons,nb_sdb,quartier,description,caracteristiques,source,date_publication,has_sdb_info,latitude,longitude,dist_centre_km,dist_aeroport_km,dist_plage_km,nb_ecoles_1km,nb_mosquees_1km,nb_commerces_1km,nb_hopitaux_1km,nb_total_pois_1km,has_garage,has_titre_foncier,has_camera,nb_balcons,taille_rue,desc_len,desc_word_count,has_piscine,has_clim,has_meuble,is_luxe,is_renove,has_arabic,nb_pieces_total,surface_par_piece,log_surface,age_annonce_jours,quartier_target_enc,quartier_freq
787,سمعتين واحده اعلي كدروه للامل واحد عند اظهرها بالقرب من الرابع والعشرين للبيع,3200000.0,240.0,1.0,1.0,1.0,Toujounine,السلام عليكم هذ سمعتين واحده اعلي كدروه للأمل واحده عند اظهرها مساحتهم للاجمالية 240م# مدخلين ماتين. واربعين الف عندهم ابرمه خلاط فيهم نيم،ولت للاثنين مبيوعين ب 32مليون للإستفسار اكثر اتصلوا على الرقم التالى [TÉLÉPHONE SUPPRIMÉ],,voursa.com,2025-12-26,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,0,0,0,0,15.0,228,35,0,0,0,0,0,1,2.0,120.0,5.484796933490655,66,1571086.956521739,0.0997398091934085
346,4ابرتمهات فكرن  كد كرفور ناس دخلهم زين,1700000.0,200.0,8.0,3.0,2.0,Arafat,"4ابرتمهات  سعر 17مليون دخل 220 حد دورهم تلفنل 
اعل واتساب 26678975 للاتصال 36147216 فاتح اعل كدروه  روصو كدروه الرسمي ",Titre foncier | 1 balcon(s) | Taille rue: 30.00 | Proche de: كرفور نانسي,voursa.com,2025-08-01,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,1,0,1,30.0,118,19,0,0,0,0,0,1,11.0,18.181818181818183,5.303304908059076,213,1676270.4918032787,0.21162185602775369
222,منزل للبيع  بغداد,1500000.0,216.0,3.0,2.0,2.0,Ksar,"🏠 منزل للبيع – بغداد
المساحة: 216 م²
3 غرف نوم (منها غرفتان بحمام داخلي)
صالون – غرفة معيشة – مطبخ
مرآب – مخزن

💰 السعر: 15 مليون
📄 سند الملكية متوفر

📞 تواصلوا معنا عبر الرسائل الخاصة أو واتساب",Titre foncier | type de propriété: Villa | 1 balcon(s) | Taille rue: N/A | Proche de: بغداد ,voursa.com,2026-01-13,1,18.104903,-15.964434,2.3214708466787566,1.9082272947065255,7.854840504314902,8,3,61,15,87,0,1,0,1,15.0,194,40,0,0,0,0,0,1,5.0,43.2,5.37989735354046,48,3610869.565217391,0.0398959236773634
610,ابرتمهات 4 للبيع المساحة 600,14500000.0,600.0,4.0,8.0,2.0,Tevragh Zeina,"4 ابرتمهات للبيع في مساحة 340م مع 260م فكرن مافيه شي
الدخل الشهري 1.4مليون ثابتة ",Titre foncier | 2 balcon(s) | Taille rue: 20.00 | Proche de: محطة تتو | Caméra de sécurité,voursa.com,2025-11-13,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,1,1,2,20.0,81,15,0,0,0,0,0,1,12.0,50.0,6.398594934535208,109,8209772.117962467,0.32350390286209885
297,للبيــع فرصة دوبلكس حقيقيه اليوم ,5500000.0,300.0,2.0,3.0,2.0,Tevragh Zeina,للبــــــــــــــــــــــــــــــــــــــــــــــــــــــع فرصه حقيقيه اليوم دوبلكس للبيع مساحتو 300م فاتح عل شارع 15م فسكتير 5 كريب من كدروه كريب من مصطم الخيمه مبيوع فرصه ب 55مليون للمزيد من التفاصيل تواصل مع 36707610واتساب,Titre foncier | 2 balcon(s) | Taille rue: 15.00 | Proche de: مطعم الخيمه  | Garage,voursa.com,2025-07-30,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,1,0,2,15.0,225,31,0,0,0,0,0,1,5.0,60.0,5.707110264748875,215,8209772.117962467,0.32350390286209885
253,فرصة الأن دار في عين الطلح ب14مليون موقع ممتاز لسكن المريح,1400000.0,150.0,3.0,1.0,2.0,Teyarett,فرصة الأن دار للبيع في عين الطلح موقع ممتاز لسكن المريح مساحتها 150م فيها 3 غرف و جلسة و فاتح عل برك و قرب كدروه طيطان,,voursa.com,2026-02-12,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,0,0,0,15.0,118,26,0,0,0,0,0,1,4.0,37.5,5.017279836814924,18,3330407.407407407,0.2341717259323504
147,ديبلكس للبيع اكريب من كدروه كورونا ,3700000.0,216.0,6.0,4.0,2.0,Teyarett,"ديبلكس اف H8 اكريب من كدروه كورونا 
شارعها 10 وافكرن
مساحتها 216م²
تيتر فونسيي 

اب 37 مليون قديمة 

41545765",Titre foncier | 2 balcon(s) | Taille rue: 10.00 | Proche de: كدروه كورونا ,voursa.com,2025-09-21,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,1,0,2,10.0,109,19,0,0,0,0,0,1,10.0,21.6,5.37989735354046,162,3330407.407407407,0.2341717259323504
1390,دار فملح سكتير 2,600000.0,120.0,3.0,2.0,2.0,Toujounine,دار فملح سكتير 2 احذ المدرسة الصفرة ,Titre foncier | 1 balcon(s) | Taille rue: 12.00 | Proche de: المدرسة الصفرة | Garage,voursa.com,2025-10-08,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,1,1,0,1,12.0,36,7,0,0,0,0,0,1,5.0,24.0,4.795790545596741,145,1571086.956521739,0.0997398091934085
538,ابرتمهات للبيــــــــــــــــــــــع ,6000000.0,180.0,3.0,16.0,2.0,Arafat,"مباشر من المالك  ابرتمهات للبيــــــــــــــــــــــع قرب ثانوية عرفات رقم 2 في كرفور  180 م² شارع 15 م ب 60 مليون
واتساب 22 60 80 90 فقط للجدين ",type de propriété: Autre | 2 balcon(s) | Taille rue: 15.00 | Proche de: ثانوية عرفات رقم 2 | Caméra de sécurité | Meublé,voursa.com,2026-01-15,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,0,1,2,15.0,145,27,0,0,1,0,0,1,19.0,9.473684210526315,5.198497031265826,46,1676270.4918032787,0.21162185602775369
1082,للبيع  ديبلكس. للبيع. فمنطقة الصحراوي .  ,12000000.0,375.0,8.0,5.0,2.0,Tevragh Zeina,"للبيع  ديبلكس. للبيع.  فسكتير 6 الصحراوي.  مساحة 375م.  

تتكون  من الطابق_لأرضي  من صالون 2 جلسة غرفة نوم 
مطبخ  حمام عمومي. مرآب كراج فناء خارجي. 

(الطابق_العلوي)  من 3 غرفة نوم  بحمامها. جلسة بلكونة. السعر  120مليون قابل للنيقاش

  رقم الهاتف,واتساب:32050518.",2 balcon(s) | Taille rue: 15.00 | Proche de: الصحراوي | Garage,voursa.com,2025-08-21,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,0,0,2,15.0,263,38,0,0,0,0,0,1,13.0,28.846153846153847,5.929589143389895,193,8209772.117962467,0.32350390286209885
854,Très Grand Duplex à vendre cité plage superficie 350m2,3900000.0,350.0,12.0,2.0,2.0,Tevragh Zeina,"WhatsApp 41214159
A vendre Prix 39
millions 
دبلكس اكبير البيع 
",1 balcon(s) | Taille rue: 15.00 | Proche de: A côté de l'épicerie Porte de la  mer goudron pompier  | Garage,voursa.com,2025-04-29,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,0,0,1,15.0,64,10,0,0,0,0,0,1,14.0,25.0,5.860786223465865,307,8209772.117962467,0.32350390286209885
1360,مرصة للبيع اعل كدروه مسعود,1800000.0,180.0,7.0,1.0,2.0,Toujounine,مرصة اجديد بنيانه للبيع اعل كدروه مسعود امدخلة200الف شهريا,Titre foncier | 1 balcon(s) | Taille rue: 40.00 | Proche de: كدروه مسعود | Garage,voursa.com,2025-09-15,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,1,1,0,1,40.0,58,9,0,0,0,0,0,1,8.0,22.5,5.198497031265826,168,1571086.956521739,0.0997398091934085
473,فرصة نيمرو 400م ب25مليون تفرغ زينة قرب مسجد شيخ الرضي في صانتر متير,250000.0,400.0,0.0,0.0,0.0,Tevragh Zeina,فرصة نيمرو 400م ب25مليون تفرغ زينة قرب مسجد شيخ الرضي في صانتر متير فاتح منو 5م عل بارك في موقع ممتاز لسكن او الإستثمار,,voursa.com,2026-01-28,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,0,15.0,119,24,0,0,0,0,0,1,0.0,400.0,5.993961427306569,33,8209772.117962467,0.32350390286209885
476,دار فتنسويلم,1500000.0,120.0,2.0,2.0,2.0,Dar Naim,دار فتنسويلم من كد عيادة النجاح,Titre foncier | 1 balcon(s) | Taille rue: 6.00 | Proche de: عيادة النجاح | Garage,voursa.com,2025-09-26,1,18.126633,-15.91746,7.536443818595148,4.449010179798461,13.255497687638705,2,8,2,1,13,1,1,0,1,6.0,31,6,0,0,0,0,0,1,4.0,30.0,4.795790545596741,157,2489878.048780488,0.07111882046834345
1154,ديبلكس جديد فليزوه إحذ شقق صحارى أكريب من كدروه صاد إعلى جيهة البحر ,5000000.0,150.0,6.0,4.0,2.0,Teyarett,ديبلكس جديد فليزوه إحذ شقق صحارى أكريب من كدروه صاد إعلى جيهة البحر كايل 50 مليون ,Titre foncier | 1 balcon(s) | Taille rue: 12.00 | Proche de: شقق صحارى  | Garage,voursa.com,2025-06-02,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,1,1,0,1,12.0,82,16,0,0,0,0,0,1,10.0,15.0,5.017279836814924,273,3330407.407407407,0.2341717259323504
1149,منزل أرضي,3000000.0,250.0,3.0,2.0,2.0,Tevragh Zeina,دار للبيع على طريق نواذيب المساحة 250 m سعر30مليون ,2 balcon(s) | Taille rue: 20.00 | Proche de: عمارة بيتِ ,voursa.com,2025-06-29,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,2,20.0,51,9,0,0,0,0,0,1,5.0,50.0,5.5254529391317835,246,8209772.117962467,0.32350390286209885
445,عندن ذاك دار للبيـــــــــــــــــــــع اف الكصر كد اجال المو استقبل ,3500000.0,216.0,3.0,2.0,2.0,Ksar,السلام عليكم عندن ذاك دار للبيـــــــــــــــــــــع اف الكصر كد اجال المواستقبل فاتح اعل شارع إكبير مساحته 216 مبيوعه ب 35 مليون حد مهتم يتواصل معاي 27273277,1 balcon(s) | Taille rue: 15.00 | Proche de: دار للبيـــــــــــــــــــــع اف الكصر ,voursa.com,2025-11-23,1,18.104903,-15.964434,2.3214708466787566,1.9082272947065255,7.854840504314902,8,3,61,15,87,0,0,0,1,15.0,158,26,0,0,0,0,0,1,5.0,43.2,5.37989735354046,99,3610869.565217391,0.0398959236773634
880,دار للبيـــــــــــــــــــــع أفي صكوك,2700000.0,216.0,3.0,1.0,2.0,Teyarett,عندن ذيك دار للبيـــــــــــــــــع أفي صكوك مساحته 216 مبيوعه ب 27مليون حد مهتم يتواصل معاي27273277,,voursa.com,2025-12-18,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,0,0,0,15.0,100,15,0,0,0,0,0,1,4.0,54.0,5.37989735354046,74,3330407.407407407,0.2341717259323504
1153,ديبلكس جديد من طراز أول فشرم الشيخ متوالي سكتير 4,6700000.0,200.0,6.0,4.0,2.0,Tevragh Zeina,ديبلكس جديد من طراز أول فشرم الشيخ متوالي سكتير 4 مساحة 200م٢ ,1 balcon(s) | Taille rue: 15.00 | Proche de: سكتير 4 افنور  | Garage,voursa.com,2025-07-08,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,0,0,1,15.0,62,12,0,0,0,0,0,1,10.0,20.0,5.303304908059076,237,8209772.117962467,0.32350390286209885
497,شانتية احذ كدروه النايب,700000.0,120.0,3.0,1.0,2.0,Toujounine,شانتية خاصه الا المقط احذ كدروه النايب يندخله من عند بقالة سعد الجاه,Garage,voursa.com,2026-01-26,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,1,0,0,0,15.0,68,13,0,0,0,0,0,1,4.0,30.0,4.795790545596741,35,1571086.956521739,0.0997398091934085
1176,الدار مظبوطة سمعة شارع كبير وكرن ,3000000.0,180.0,5.0,3.0,2.0,Teyarett,الدار سمعة مشاء الله زينة في ابرك سوكوجيم شارع كبير وفكرن,Titre foncier | 2 balcon(s) | Taille rue: 20.00 | Proche de: برك سوكوجيم عين طلح | Garage,voursa.com,2025-07-04,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,1,1,0,2,20.0,57,11,0,0,0,0,0,1,8.0,22.5,5.198497031265826,241,3330407.407407407,0.2341717259323504
1148,دار فلكصر ماه بعيد من بيسري الصين,2100000.0,300.0,6.0,4.0,2.0,Ksar,"فاتحه فشارع كبير ومؤجره ودخلها معتبر 
ملاحظة للراغبين في شراء او بيع أو إيجار نيمرو او دار ماعليكم سوى التواصل معنا والله المستعان ",2 balcon(s) | Taille rue: 15.00 | Proche de: بقالةالصين,voursa.com,2025-08-08,1,18.104903,-15.964434,2.3214708466787566,1.9082272947065255,7.854840504314902,8,3,61,15,87,0,0,0,2,15.0,131,23,0,0,0,0,0,1,10.0,30.0,5.707110264748875,206,3610869.565217391,0.0398959236773634
604,سمعه للييع فرصه ,1400000.0,150.0,9.0,4.0,2.0,Arafat,سمعه فكرفور عل شارع كبير لاهي يكدرن واعد مسيد الزاوبه بينه واحد مع كدروه فيه ابرتماهين من تحت ودار الفوك مدخله 130الف قديمه وبنيانه قديم مساحته 150م وتمباع ب 14 قابلة للنقاش حد يدوره يتواصل معاي 36707610,Titre foncier | Taille rue: 150.00 | Proche de: مسيد الزاويه ,voursa.com,2025-06-20,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,1,0,0,150.0,203,37,0,0,0,0,0,1,13.0,11.538461538461538,5.017279836814924,255,1676270.4918032787,0.21162185602775369
515, فدار النعيم فاتح  فشارع 40,1100000.0,180.0,4.0,2.0,2.0,Dar Naim,بلده مافيه ملح ونظيف سعر 11مليون واتساب 26678975 للاتصال 36147216,1 balcon(s) | Taille rue: 40.00 | Proche de: استاد دار النعيم,voursa.com,2025-06-02,1,18.126633,-15.91746,7.536443818595148,4.449010179798461,13.255497687638705,2,8,2,1,13,0,0,0,1,40.0,65,10,0,0,0,0,0,1,6.0,30.0,5.198497031265826,273,2489878.048780488,0.07111882046834345
879,دار كبير فأوكار,550000.0,500.0,1.0,1.0,1.0,Tevragh Zeina,سعر 55 مليون حد شاري ول عندو طلب تلفنل اعل واتساب [TÉLÉPHONE SUPPRIMÉ],,voursa.com,2025-12-18,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,0,15.0,70,13,0,0,0,0,0,1,2.0,250.0,6.2166061010848646,74,8209772.117962467,0.32350390286209885
92,سمعه فتنسويلم احذ بقالة جعفر الطيار,1500000.0,150.0,5.0,2.0,3.0,Toujounine,سمعه زينه حت فتنسويلم احذ بقالة جعفر الطيار,Garage,voursa.com,2026-02-23,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,1,0,0,0,15.0,43,8,0,0,0,0,0,1,7.0,21.428571428571427,5.017279836814924,7,1571086.956521739,0.0997398091934085
1231,فرصة اليوم دار فعرفات الداية 11,350000.0,150.0,3.0,2.0,2.0,Arafat,ذي دار فرصة حقيقية,1 balcon(s) | Taille rue: 6.00 | Proche de: مسجد لحمر فعرفات فاتحة اعليه,voursa.com,2025-04-22,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,0,0,1,6.0,18,4,0,0,0,0,0,1,5.0,30.0,5.017279836814924,314,1676270.4918032787,0.21162185602775369
28,سكن فبوحديده احذ كدروه حظ سعيد,550000.0,150.0,3.0,1.0,1.0,Toujounine,سكن فبوحديده احذ كدروه حظ سعيد فيه بيتن من بتوه واحد من السنك,Garage,voursa.com,2026-02-27,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,1,0,0,0,15.0,61,13,0,0,0,0,0,1,4.0,37.5,5.017279836814924,3,1571086.956521739,0.0997398091934085
979,للبيع ديبلكس كط اندخل اشوي  المنطقة سكتير 5 تفرغ زينة,6500000.0,300.0,5.0,3.0,2.0,Tevragh Zeina,"للبيع ديبلكس كط اندخل اشوي  المنطقة سكتير 5 تفرغ زينه اكريب من كدرونه شارعو اكبير يحتوي علي 6 غرف وجلسة وكراج ومطبخ وحمام عمومي المساحة 300م2
السعر 65مليون ",Titre foncier | 1 balcon(s) | Taille rue: 300.00 | Proche de: داماك العقارية  | Caméra de sécurité,voursa.com,2025-06-24,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,1,1,1,300.0,156,28,0,0,0,0,0,1,8.0,37.5,5.707110264748875,251,8209772.117962467,0.32350390286209885
552,دار فغنودرت ,2500000.0,300.0,4.0,2.0,2.0,Tevragh Zeina,ذيك دار فغنودرت ماكط سكنت اترابه 300مهي ابيعيد من كدروه انواذيب اتكول الا 25 اهوين  حد شاري ول عندو طلب تلفنل 26678975.36147216,Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: طريك انواذيب ,voursa.com,2025-12-02,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,1,0,1,15.0,127,22,0,0,0,0,0,1,6.0,50.0,5.707110264748875,90,8209772.117962467,0.32350390286209885
1196,دوبلكس طراز اول فرصة ,7000000.0,400.0,6.0,4.0,2.0,Tevragh Zeina,"دوبلكس طراز اول فصحراوي راقي وعصري 
المساحة :400م
للمزيد من المعلومات للجادين 
الواتساب:38713233
للتواصل:38713233
",3 balcon(s) | Taille rue: 25.00 | Proche de: دوبلكس فصحراوي ,voursa.com,2025-05-13,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,3,25.0,114,14,0,0,0,0,0,1,10.0,40.0,5.993961427306569,293,8209772.117962467,0.32350390286209885
1003,شانتية للبيع,11000000.0,800.0,5.0,3.0,2.0,Tevragh Zeina,"#للبيــــــــــــــــــــــع 




---

فرصة استثمارية ممتازة!

للبيع شانتيه من H سويت، مبنية على مساحة 800 متر، وفيها نيمرو تراب بمساحة 600 متر. موقع مميز ومناسب لمشاريع سكنية أو تجارية.

للمزيد من التفاصيل أو المعاينة، الرجاء التواصل معنا.

‏مراسلة  عبر واتساب. https://wa.me/22243414552
---



",1 balcon(s) | Taille rue: 20.00 | Proche de: Hسويت,voursa.com,2025-04-09,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,1,20.0,296,41,0,0,0,0,0,1,8.0,100.0,6.68586094706836,327,8209772.117962467,0.32350390286209885
8,منزل اعل شارع أكبير اف عين الطلح,2000000.0,180.0,4.0,1.0,2.0,Teyarett,منزل اعل شارع أكبير شرق گدروه الطينطان,Garage,voursa.com,2025-08-19,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,1,0,0,0,15.0,38,7,0,0,0,0,0,1,5.0,36.0,5.198497031265826,195,3330407.407407407,0.2341717259323504
309,دار فملح سكتير 2,850000.0,150.0,3.0,1.0,2.0,Toujounine,دار فملح سكتير 2,Garage,voursa.com,2026-02-08,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,1,0,0,0,15.0,16,4,0,0,0,0,0,1,4.0,37.5,5.017279836814924,22,1571086.956521739,0.0997398091934085
198,سمعه كبيرة وزينه,2000000.0,180.0,7.0,4.0,4.0,Arafat,عندنا سمعه كبيرة مساحتها 180 م2 في كرن شارعين كبار واحد منهم كدروه 40م والثاني شارع 15م بدخلها شهري دائم مبيوعه ب 2000000 أوقية جديدة,Garage,voursa.com,2026-02-15,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,1,0,0,0,15.0,133,25,0,0,0,0,0,1,11.0,16.363636363636363,5.198497031265826,15,1676270.4918032787,0.21162185602775369
587,سمعه فلفوجه فكرن,4000000.0,300.0,10.0,2.0,2.0,Arafat,سعر 40 مليون حد شاري تلفنل 26678975.36147216,Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: فلوج,voursa.com,2025-09-29,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,1,0,1,10.0,44,7,0,0,0,0,0,1,12.0,25.0,5.707110264748875,154,1676270.4918032787,0.21162185602775369
661,4ابرتمهات للبيع ,12000000.0,360.0,6.0,8.0,2.0,Tevragh Zeina,"المساحة 360 متر مربع 
عدد أبرتماهات 4
الدخل 1500000ألف أوقية من موديل M
السعر 120 مليون أوقية  اتصل على واتساب 26678975",4 balcon(s) | Taille rue: 30.00 | Proche de: تفرغ زينه ,voursa.com,2025-05-26,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,4,30.0,119,21,0,0,0,0,0,1,14.0,25.714285714285715,5.8888779583328805,280,8209772.117962467,0.32350390286209885
625,فيلا  أرضيه للبيع. فالصحراوي ,5400000.0,200.0,4.0,3.0,2.0,Tevragh Zeina,فيلا أرضيه. للبيع.  المنطقة 📍الصحراوي تتألف من صلوه كبير وبيت اركاد وبيتين أخرين  وجلسه وگراج ,Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: أستاصيوه ريم ويل  | Garage,voursa.com,2025-12-09,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,1,0,1,15.0,94,15,0,0,0,0,0,1,7.0,28.571428571428573,5.303304908059076,83,8209772.117962467,0.32350390286209885
1276,شانتي مغطي اعل شارع كبير ,700000.0,200.0,4.0,1.0,2.0,Arafat,سعر 7ملايين حد شاري تلفنل 26678975 ول 41651561,Titre foncier | 1 balcon(s) | Taille rue: 25.00 | Proche de: اللكات ودايه 6,voursa.com,2025-08-30,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,1,0,1,25.0,46,8,0,0,0,0,0,1,5.0,40.0,5.303304908059076,184,1676270.4918032787,0.21162185602775369
819,شانتية فلكصر احذ مجمع الأمانة,1400000.0,180.0,3.0,1.0,2.0,Ksar,شانتية لاحكه المغطه احذ مجمع الأمانة لكصر,Garage,voursa.com,2025-12-23,1,18.104903,-15.964434,2.3214708466787566,1.9082272947065255,7.854840504314902,8,3,61,15,87,1,0,0,0,15.0,41,7,0,0,0,0,0,1,4.0,45.0,5.198497031265826,69,3610869.565217391,0.0398959236773634
1055,دار فصحراوي طراز اول فرصة ,1000000.0,600.0,7.0,5.0,2.0,Tevragh Zeina,"دار فصحراوي طراز اول اخر صيحه من التصميم العقاري علي شارع كبير. موقعها مميز 
المساحة :600م
حد كامل يدور دوبلكس ول دار فتفرغ زينه للبيع 
للتواصل :38713233
الواتساب:38713233",4 balcon(s) | Taille rue: 25.00 | Proche de: دار فصحراوي طراز اول عصري وراقي  | Caméra de sécurité,voursa.com,2025-05-14,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,1,4,25.0,171,28,0,0,0,0,0,1,12.0,50.0,6.398594934535208,292,8209772.117962467,0.32350390286209885
541,نيمر فلكصر فكرن ,2200000.0,217.0,1.0,1.0,2.0,Ksar,فرصه عندن نيمرو فلكصر c6 فلكرن بين لمسيد لخظر وكرفور جامبور مساحتو 217م عليه حوش نظيف فيه باب مدخل وفيه باب أكراج وفيه بتيك وبيت العامل وكزين ومكروي كامل من داخل حقيقي تبارك الله وفيه كيطون  مبيوع ب 22مليون ,Titre foncier | 1 balcon(s) | Taille rue: 12.00 | Proche de: جامبور ,voursa.com,2025-07-24,1,18.104903,-15.964434,2.3214708466787566,1.9082272947065255,7.854840504314902,8,3,61,15,87,0,1,0,1,12.0,207,39,0,0,0,0,0,1,2.0,108.5,5.384495062789089,221,3610869.565217391,0.0398959236773634
561,منزل للبيـــــــــــــــــــــع توجنين دوبي,1300000.0,180.0,3.0,2.0,2.0,Toujounine,"السلام عليكم 
دار للبيـــــــــــــــــــــع
 توجنين دوبي كد مسجد نويكظ 
فاتح على شارع كبيره 
فيه ثلاث بيوت جلسة كوزين ودوشات مكروية تهوية 
المساحة180م٢ 
السعر 13 مليون ",Titre foncier | 1 balcon(s) | Taille rue: 20.00 | Proche de: دوبي,voursa.com,2025-09-15,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,0,1,0,1,20.0,169,25,0,0,0,0,0,1,5.0,36.0,5.198497031265826,168,1571086.956521739,0.0997398091934085
56,دبلكس للبيع في عين الطلح ,1900000.0,150.0,5.0,3.0,2.0,Teyarett,"دبلكس  للبيــــــــــــــــــــــع في عين طلح  قرب بقالة الطينطان 
المساحة : 150 م² شارع 6 م
طابق  الأرضي  : صالون جلسة و بيت + مرافق عمومية + مطبخ 
الطابق العلوي  : 3 غرفة نوم مع حمامها+مكزينة + حمام  عمومي+ فرندا 
السعر : 19 مليون
واتساب 22608090 فقط للجدين ",1 balcon(s) | Taille rue: 6.00 | Proche de: بقالة طينطان ,voursa.com,2025-08-01,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,0,0,1,6.0,260,47,0,0,0,0,0,1,8.0,18.75,5.017279836814924,213,3330407.407407407,0.2341717259323504
726,ديبلكسين احذ طب بوعماتو ,15000000.0,750.0,8.0,2.0,2.0,Tevragh Zeina,"دخلهم زين 800الف سعر 150مليون  وحد هم منهم 
فكرن واتساب 26678975 للاتصال 36147216
حد دوره تلفنل فقط ",2 balcon(s) | Taille rue: 25.00 | Proche de: طب بوعماتو ,voursa.com,2025-06-16,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,2,25.0,100,17,0,0,0,0,0,1,10.0,75.0,6.621405651764134,259,8209772.117962467,0.32350390286209885
404,فرصة جيدا دار فلكصر الفوكاني فاتح اعل برك ,1600000.0,216.0,4.0,2.0,2.0,Ksar,دار فيه 4 هوال وبوتيك منقوش ومكروي فمكان المناسب ,3 balcon(s) | Taille rue: 20.00 | Proche de: قرب سمعة ولد بيروك ,voursa.com,2025-04-30,1,18.104903,-15.964434,2.3214708466787566,1.9082272947065255,7.854840504314902,8,3,61,15,87,0,0,0,3,20.0,49,9,0,0,0,0,0,1,6.0,36.0,5.37989735354046,306,3610869.565217391,0.0398959236773634
603,دار ونيمرو فعرفات الداي 15 للبيع ,800000.0,300.0,3.0,1.0,2.0,Arafat,"السلام عليكم 
عندنا دار ونيمرو گران في عرفات الدايه 15 فاتحين في شارع صغير، الدار فيها هول وصالوه وبيتين خرين والمرافق الاخرى لكنها تحتاج بعض الترميم البسيط
سعر الدار ونيمرو 8 ملايين للإستفسار اكثر اتصلوا علي الرقم التالي 49546950",Titre foncier | 1 balcon(s) | Taille rue: 8.00 | Proche de: الداي 15  | Garage,voursa.com,2025-07-09,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,1,1,0,1,8.0,230,39,0,0,0,0,0,1,4.0,75.0,5.707110264748875,236,1676270.4918032787,0.21162185602775369
